message,message_length,num_digits,num_uppercase,num_special_chars,num_words,avg_word_length,num_exclamations,num_questions,label
Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.,93,0,4,32,22,3.272727272727273,0,1,0
That one week leave i put know that time. Why.,46,0,2,11,10,3.7,0,0,0
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",85,0,3,22,15,4.733333333333333,1,1,0
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",141,0,6,36,30,3.7333333333333334,0,0,0
Yup... Ok i go home look at the timings then i msg Ã_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am,124,2,4,35,28,3.4642857142857144,0,0,0
"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec Ã¥Â£1.50ea. OTBox 731 LA1 7WS. )",165,15,22,47,35,3.742857142857143,1,0,1
"Hi this is yijue, can i meet u at 11 tmr?",41,2,1,12,11,2.8181818181818183,0,1,0
"Playin space poker, u?",22,0,1,5,4,4.75,0,1,0
"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",113,0,3,35,23,3.9565217391304346,0,0,0
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",149,18,11,30,28,4.357142857142857,0,0,1
Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,108,0,3,27,25,3.36,1,0,0
"URGENT! Your mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",161,30,26,35,26,5.230769230769231,4,0,1
How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IÃ¥Ãm knackered and iÃ¥Ãm dreading work tonight. What are thou upto tonight. X,165,1,11,40,31,4.354838709677419,0,0,0
O we cant see if we can join denis and mina? Or does denis want alone time,74,0,2,17,17,3.411764705882353,0,1,0
There the size of elephant tablets & u shove um up ur ass!!,59,0,1,15,13,3.6153846153846154,2,0,0
Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save Ã¥Â£s with Free texts/weekend calls. Text YES for a callback orno to opt out,160,2,15,34,28,4.75,0,1,1
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",156,0,3,33,31,4.064516129032258,0,0,0
Happy new year. Hope you are having a good semester,51,0,2,10,10,4.2,0,0,0
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,78,0,4,16,15,4.266666666666667,0,0,0
But i haf enuff space got like 4 mb...,38,1,1,11,9,3.3333333333333335,0,0,0
Then why you came to hostel.,28,0,1,6,6,3.8333333333333335,0,0,0
Hey tmr meet at bugis 930 ?,27,3,1,7,7,3.0,0,1,0
Went fast asleep dear.take care.,32,0,1,6,5,5.6,0,0,0
No let me do the math. Your not good at it.,43,0,2,12,11,3.0,0,0,0
Y lei?,6,0,1,2,2,2.5,0,1,0
DO U WANT 2 MEET UP 2MORRO,26,2,18,6,7,2.857142857142857,0,0,0
Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or Ã¥Â£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,143,25,19,32,26,4.538461538461538,0,0,1
Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,103,1,4,23,20,4.2,0,0,0
URGENT! We are trying to contact U. Todays draw shows that you have won a Ã¥Â£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,161,19,25,34,28,4.785714285714286,1,0,1
Glad to see your reply.,23,0,1,5,5,3.8,0,0,0
Want to send me a virtual hug?... I need one,44,0,2,13,10,3.5,0,1,0
To day class is there are no class.,35,0,1,8,8,3.5,0,0,0
I've told him that i've returned it. That should i re order it.,63,0,2,16,13,3.923076923076923,0,0,0
Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,99,0,5,21,18,4.555555555555555,1,0,0
"2 celebrate my bÃ¥Ãday, y else?",32,1,2,9,6,4.5,0,1,0
I'm going for bath will msg you next  &lt;#&gt;  min..,54,0,1,19,10,4.3,0,0,0
Webpage s not available!,24,0,1,4,4,5.25,1,0,0
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),139,0,3,47,32,3.375,0,0,0
Fffff. Can you text kadeem or are you too far gone,50,0,2,11,11,3.6363636363636362,0,0,0
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",152,0,4,35,32,3.78125,1,2,0
Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,119,0,1,28,26,3.6153846153846154,3,0,0
It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,117,0,4,26,24,3.9166666666666665,0,0,0
There are many company. Tell me the language.,45,0,2,9,8,4.75,0,0,0
"K, text me when you're on the way",33,0,1,9,8,3.25,0,0,0
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, Ã¥Â£3 per pole. UnSub 08718727870.",160,30,18,33,26,5.1923076923076925,0,0,1
That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,157,0,7,36,31,4.096774193548387,1,0,0
What you thinked about me. First time you saw me in class.,58,0,2,13,12,3.9166666666666665,0,0,0
He also knows about lunch menu only da. . I know,48,0,2,12,11,3.4545454545454546,0,0,0
Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,81,0,2,20,18,3.5,1,1,0
Ok thanx...,11,0,1,4,2,5.0,0,0,0
"Sorry, I'll call later",22,0,2,5,4,4.75,0,0,0
"Hey, iouri gave me your number, I'm wylie, ryan's friend",56,0,2,14,10,4.7,0,0,0
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,135,14,16,27,27,4.037037037037037,0,0,1
Wanna do some art?! :D,22,0,2,7,5,3.6,1,1,0
Are you driving or training?,28,0,1,5,5,4.8,0,1,0
WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,40,0,32,8,8,4.125,0,1,0
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",140,0,3,37,27,4.222222222222222,1,1,0
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,168,0,4,37,32,4.28125,1,1,0
Is that seriously how you spell his name?,41,0,1,8,8,4.25,0,1,0
Umma. Did she say anything,26,0,2,5,5,4.4,0,0,0
X course it 2yrs. Just so her messages on messenger lik you r sending me,72,1,2,15,15,3.8666666666666667,0,0,0
Why do you ask princess?,24,0,1,5,5,4.0,0,1,0
"Come to me right now, Ahmad",27,0,2,6,6,3.6666666666666665,0,0,0
So are you guys asking that i get that slippers again or its gone with last year,80,0,1,16,17,3.764705882352941,0,0,0
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 Ã¥Â£3/wk",157,21,19,34,26,5.076923076923077,2,0,1
First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,191,0,3,44,37,4.162162162162162,0,0,0
"What do u reckon as need 2 arrange transport if u can't do it, thanks",69,1,1,16,15,3.6666666666666665,0,0,0
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,172,22,7,37,33,4.242424242424242,0,0,1
Thanx 4 sending me home...,26,1,1,7,5,4.4,0,0,0
"Hey , is * rite u put Ã¥Ã10 evey mnth is that all?",51,2,3,17,13,3.0,0,1,0
And now electricity just went out fml.,38,0,1,7,7,4.571428571428571,0,0,0
You are a very very very very bad girl. Or lady.,48,0,2,12,11,3.4545454545454546,0,0,0
"Sorry, I'll call later",22,0,2,5,4,4.75,0,0,0
He is a womdarfull actor,24,0,1,4,5,4.0,0,0,0
Hey... Very inconvenient for your sis a not huh?,48,0,2,12,9,4.444444444444445,0,1,0
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",136,22,17,33,26,4.269230769230769,1,0,1
Yes baby! We can study all the positions of the kama sutra ;),61,0,2,15,13,3.769230769230769,1,0,0
Just nw i came to hme da..,26,0,1,8,7,2.857142857142857,0,0,0
A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,114,2,7,30,25,3.6,0,0,0
* Am on a train back from northampton so i'm afraid not!,56,0,1,14,12,3.75,1,0,0
The battery is for mr adewale my uncle. Aka Egbon,49,0,3,10,10,4.0,0,0,0
No da..today also i forgot..,28,0,1,8,5,4.8,0,0,0
"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",93,0,2,23,21,3.4761904761904763,0,1,0
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,104,0,4,21,19,4.526315789473684,0,0,0
Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,95,3,47,23,20,3.8,4,0,0
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,137,17,14,28,22,5.2727272727272725,0,0,1
Yes da. Any plm at ur office,28,0,2,7,7,3.142857142857143,0,0,0
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",126,0,2,30,24,4.291666666666667,0,0,0
URGENT! We are trying to contact U. Todays draw shows that you have won a Ã¥Â£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,159,18,25,33,27,4.925925925925926,1,0,1
Shuhui has bought ron's present it's a swatch watch...,54,0,1,13,9,5.111111111111111,0,0,0
How dare you change my ring,27,0,1,5,6,3.6666666666666665,0,0,0
"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",461,1,78,95,66,5.954545454545454,0,0,0
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,159,0,5,42,39,3.1025641025641026,0,0,0
Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,54,0,9,20,11,4.0,8,0,0
"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",431,0,8,106,89,3.853932584269663,0,0,0
Waaaat?? Lololo ok next time then!,34,0,2,8,6,4.833333333333333,1,2,0
Yes :)it completely in out of form:)clark also utter waste.,59,0,1,14,10,5.0,0,0,0
"Alright, see you in a bit",25,0,1,6,6,3.3333333333333335,0,0,0
"It's ok, at least armand's still around",39,0,1,9,7,4.714285714285714,0,0,0
Then why no one talking to me,29,0,1,6,7,3.2857142857142856,0,0,0
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",146,8,19,37,23,5.391304347826087,2,0,1
"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",134,0,28,41,21,5.428571428571429,0,0,0
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,158,0,3,39,34,3.676470588235294,0,0,0
No need for the drug anymore.,29,0,1,6,6,4.0,0,0,0
Fuck cedar key and fuck her (come over anyway tho),50,0,1,11,10,4.1,0,0,0
Was actually about to send you a reminder today. Have a wonderful weekend,73,0,2,13,13,4.6923076923076925,0,0,0
"K, I'll work something out",26,0,2,6,5,4.4,0,0,0
Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,269,2,8,63,52,4.1923076923076925,0,0,0
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,184,0,3,42,37,4.0,0,0,0
Re your call; You didn't see my facebook huh?,45,0,2,11,9,4.111111111111111,0,1,0
Still in customer place,23,0,1,3,4,5.0,0,0,0
500 free text msgs. Just text ok to 80488 and we'll credit your account,71,8,1,15,14,4.142857142857143,0,0,1
Update your face book status frequently :),42,0,1,8,7,5.142857142857143,0,0,0
On the road so cant txt,23,0,1,5,6,3.0,0,0,0
Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,74,0,2,22,16,3.6875,0,0,0
Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,84,1,4,25,20,3.25,2,1,0
Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,146,0,6,45,31,3.7419354838709675,1,0,0
U reach orchard already? U wan 2 go buy tickets first?,54,1,2,12,11,4.0,0,2,0
At what time are you coming.,28,0,1,6,6,3.8333333333333335,0,0,0
No..but heard abt tat..,23,0,1,7,4,5.0,0,0,0
Nope thats fine. I might have a nap tho! ,41,0,2,11,9,3.5555555555555554,1,0,0
I like to think there's always the possibility of being in a pub later.,71,0,1,15,14,4.142857142857143,0,0,0
"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",158,0,6,45,37,3.2972972972972974,0,3,0
\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,92,3,62,27,21,3.4285714285714284,1,0,0
Fine if thatÃ¥Ãs the way u feel. ThatÃ¥Ãs the way its gota b,62,0,6,17,13,3.8461538461538463,0,0,0
"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\""",91,1,12,18,14,5.571428571428571,0,0,1
So now my dad is gonna call after he gets out of work and ask all these crazy questions.,88,0,1,19,19,3.6842105263157894,0,0,0
What class of  &lt;#&gt;  reunion?,34,0,1,12,5,5.6,0,1,0
It vl bcum more difficult..,27,0,1,6,5,4.6,0,0,0
"URGENT! Last weekend's draw shows that you have won Ã¥Â£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",145,20,27,34,25,4.84,2,0,1
Is toshiba portege m100 gd?,27,3,1,5,5,4.6,0,1,0
She doesnt need any test.,25,0,1,5,5,4.2,0,0,0
Wat time do u wan 2 meet me later?,34,1,1,9,9,2.888888888888889,0,1,0
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,163,6,35,30,22,6.454545454545454,2,0,1
No plm i will come da. On the way.,34,0,2,10,9,2.888888888888889,0,0,0
Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,81,2,2,16,17,3.823529411764706,0,0,0
Hey mr whats the name of that bill brison book the one about language and words ,80,0,1,16,16,4.0,0,0,0
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,160,31,40,35,32,4.03125,1,0,1
"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",169,0,2,35,30,4.666666666666667,0,0,0
So that means you still think of teju,37,0,1,7,8,3.75,0,0,0
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),149,0,4,34,24,5.25,1,0,0
Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,152,0,6,41,36,3.25,0,6,0
Think + da. You wil do.,23,0,2,8,6,3.0,0,0,0
"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",109,0,2,28,23,3.782608695652174,1,2,0
"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",108,0,7,25,18,5.0,0,0,0
Dear good morning how you feeling dear,38,0,1,6,7,4.571428571428571,0,0,0
